Event	ID	Name			Wwise Object Path	Notes
	53190359	Ship_Music			\Default Work Unit\Ship\Music\Ship_Music	
	110909812	Volga_Dial_Stop_All			\Default Work Unit\Ship\Dialog\Volga_Dial_Stop_All	
	368709004	Password_Wrong			\Default Work Unit\Ship\Computer\Password\Password_Wrong	
	814543256	Button_Click			\Default Work Unit\Ship\Computer\Button\Button_Click	
	926426176	Robot_Shutdown			\Default Work Unit\Ship\Robot\Robot_Shutdown	
	1059721737	Volga_Dial_P1			\Default Work Unit\Ship\Dialog\Volga_Dial_P1	
	1184261795	Robot_Scanning			\Default Work Unit\Ship\Robot\Robot_Scanning	
	1281846564	Robot_Moving			\Default Work Unit\Ship\Robot\Robot_Moving	
	1307820710	Computer_Scan			\Default Work Unit\Ship\Computer\Computer_Scan	
	1701177942	Button_Hover			\Default Work Unit\Ship\Computer\Button\Button_Hover	
	2063851173	Password_Right			\Default Work Unit\Ship\Computer\Password\Password_Right	
	2118619802	Robot_Operational			\Default Work Unit\Ship\Robot\Robot_Operational	
	2242625264	Calendar_Handle			\Default Work Unit\Ship\Objects\Calendar_Handle	
	2466005164	Ambience_Event			\Default Work Unit\Environment\Ambience_Event	
	2487570637	Robot_Invalid_Command			\Default Work Unit\Ship\Robot\Robot_Invalid_Command	
	2806985083	Computer_Start			\Default Work Unit\Ship\Computer\Computer_Start	
	3429733933	Ambiance_Bed			\Default Work Unit\Ship\Ambience\Ambiance_Bed	
	3878117114	Post_it_Handle			\Default Work Unit\Ship\Objects\Post_it_Handle	
	3910889982	Robot_Valid_Command			\Default Work Unit\Ship\Robot\Robot_Valid_Command	

Switch Group	ID	Name			Wwise Object Path	Notes
	1059721737	Volga_Dial_P1			\Default Work Unit\Volga_Dial_P1	

Switch	ID	Name	Switch Group			Notes
	4015423536	P1_03	Volga_Dial_P1			
	4015423537	P1_02	Volga_Dial_P1			
	4015423538	P1_01	Volga_Dial_P1			
	4015423540	P1_07	Volga_Dial_P1			
	4015423541	P1_06	Volga_Dial_P1			
	4015423542	P1_05	Volga_Dial_P1			
	4015423543	P1_04	Volga_Dial_P1			
	4015423547	P1_08	Volga_Dial_P1			

State Group	ID	Name			Wwise Object Path	Notes
	851633200	Stasis_or_Awake			\Default Work Unit\Stasis_or_Awake	
	1176052424	Location			\Default Work Unit\Location	

State	ID	Name	State Group			Notes
	0	None	Stasis_or_Awake			
	1151176110	Awake	Stasis_or_Awake			
	1274150312	Stasis	Stasis_or_Awake			
	0	None	Location			
	679886441	JG1	Location			
	879246361	VS1	Location			
	1033349305	CL1	Location			

Custom State	ID	Name	State Group	Owner		Notes
	120194727	VS1	Location	\Actor-Mixer Hierarchy\Default Work Unit\Environment\CL1\CL1_Ambience_SFX\CL1_AMB_SFX		
	333023194	JG1	Location	\Actor-Mixer Hierarchy\Default Work Unit\Environment\CL1\CL1_Ambience_SFX\CL1_AMB_SFX		
	615044367	CL1	Location	\Actor-Mixer Hierarchy\Default Work Unit\Environment\VS1\Beds\VS1_Ambience_SFX\VS1_AMB_SFX		
	766419183	JG1	Location	\Actor-Mixer Hierarchy\Default Work Unit\Environment\VS1\Beds\VS1_Ambience_SFX\VS1_AMB_SFX		
	825590776	VS1	Location	\Actor-Mixer Hierarchy\Default Work Unit\Environment\JG1\JG1_Ambience_SFX\JG1_AMB_SFX		
	891100731	CL1	Location	\Actor-Mixer Hierarchy\Default Work Unit\Environment\JG1\JG1_Ambience_SFX\JG1_AMB_SFX		

Effect plug-ins	ID	Name	Type				Notes
	140245505	Volga_P1_Dial_06-03	D:\Farewell_Prometheus\Farewell_Prometheus\FarewellPrometheus\FarewellPrometheus_WwiseProject\.cache\Mac\Voices\English(US)\Volga_P1_Dial_06-03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Vocal\Phase_1\Volga\Volga_Dial_P1\Volga_P1_Dial_06\Volga_P1_Dial_06-03		249216
	148088509	Jungle_Birds_AMB_SFX_05	D:\Farewell_Prometheus\Farewell_Prometheus\FarewellPrometheus\FarewellPrometheus_WwiseProject\.cache\Mac\SFX\Jungle_Birds_AMB_SFX_05_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Environment\JG1\JG1_Ambience_SFX\JG1_AMB_SFX\JG1_Birds_SFX\Jungle_Birds_AMB_SFX_05		230464
	168695386	Computer_Wrong_Password_SFX	D:\Farewell_Prometheus\Farewell_Prometheus\FarewellPrometheus\FarewellPrometheus_WwiseProject\.cache\Mac\SFX\Computer_Wrong_Password_SFX_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Element\VS1\Computer\Password\Computer_Wrong_Password_SFX		57544
	176151377	Ship_Metal_Raking_SFX_03	D:\Farewell_Prometheus\Farewell_Prometheus\FarewellPrometheus\FarewellPrometheus_WwiseProject\.cache\Mac\SFX\Ship_Metal_Raking_SFX_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Environment\VS1\Beds\VS1_Ambience_SFX\VS1_AMB_SFX\VS1_Metallic_Rakes_SFX\Ship_Metal_Raking_SFX_03		327744
	176982689	Computer_button_click_8kHz_02_SFX	D:\Farewell_Prometheus\Farewell_Prometheus\FarewellPrometheus\FarewellPrometheus_WwiseProject\.cache\Mac\SFX\Computer_button_click_8kHz_02_SFX_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Element\VS1\Computer\Button\VS1_Button_Click_SFX\Computer_button_click_8kHz_02_SFX		104416
	203544195	Ship_Metal_Raking_SFX_02	D:\Farewell_Prometheus\Farewell_Prometheus\FarewellPrometheus\FarewellPrometheus_WwiseProject\.cache\Mac\SFX\Ship_Metal_Raking_SFX_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Environment\VS1\Beds\VS1_Ambience_SFX\VS1_AMB_SFX\VS1_Metallic_Rakes_SFX\Ship_Metal_Raking_SFX_02		262208
	243976750	Volga_P1_Dial_05-01	D:\Farewell_Prometheus\Farewell_Prometheus\FarewellPrometheus\FarewellPrometheus_WwiseProject\.cache\Mac\Voices\English(US)\Volga_P1_Dial_05-01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Vocal\Phase_1\Volga\Volga_Dial_P1\Volga_P1_Dial_05\Volga_P1_Dial_05-01		455824
	247411559	CL1_Wind_Gust_02_AMB_SFX	D:\Farewell_Prometheus\Farewell_Prometheus\FarewellPrometheus\FarewellPrometheus_WwiseProject\.cache\Mac\SFX\CL1_Wind_Gust_02_AMB_SFX_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Environment\CL1\CL1_Ambience_SFX\CL1_AMB_SFX\CL1_Wind_Gusts_AMB_SFX\CL1_Wind_Gust_02_AMB_SFX		864064
	255357415	CL1_Lemur_01_AMB_SFX	D:\Farewell_Prometheus\Farewell_Prometheus\FarewellPrometheus\FarewellPrometheus_WwiseProject\.cache\Mac\SFX\CL1_Lemur_01_AMB_SFX_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Environment\CL1\CL1_Ambience_SFX\CL1_AMB_SFX\CL1_Lemurs_AMB_SFX\CL1_Lemur_01_AMB_SFX		864064
	302976512	Jungle_Birds_AMB_SFX_07	D:\Farewell_Prometheus\Farewell_Prometheus\FarewellPrometheus\FarewellPrometheus_WwiseProject\.cache\Mac\SFX\Jungle_Birds_AMB_SFX_07_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Environment\JG1\JG1_Ambience_SFX\JG1_AMB_SFX\JG1_Birds_SFX\Jungle_Birds_AMB_SFX_07		112704
	311442277	Jungle_Birds_AMB_SFX_02	D:\Farewell_Prometheus\Farewell_Prometheus\FarewellPrometheus\FarewellPrometheus_WwiseProject\.cache\Mac\SFX\Jungle_Birds_AMB_SFX_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Environment\JG1\JG1_Ambience_SFX\JG1_AMB_SFX\JG1_Birds_SFX\Jungle_Birds_AMB_SFX_02		414784
	318763863	JG1_Chimes_02_AMB_SFX	D:\Farewell_Prometheus\Farewell_Prometheus\FarewellPrometheus\FarewellPrometheus_WwiseProject\.cache\Mac\SFX\JG1_Chimes_02_AMB_SFX_D79FB2B7.wem		\Actor-Mixer Hierarchy\Default Work Unit\Environment\JG1\JG1_Ambience_SFX\JG1_AMB_SFX\JG1_Chimes_02_AMB_SFX		1440064
	322691907	VS2_Robot_Valid_Command_SFX	D:\Farewell_Prometheus\Farewell_Prometheus\FarewellPrometheus\FarewellPrometheus_WwiseProject\.cache\Mac\SFX\Robot_Command_Received_SFX_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Element\VS2\VS2_Robot_Valid_Command_SFX		114496
	323038935	Jungle_Birds_AMB_SFX_03	D:\Farewell_Prometheus\Farewell_Prometheus\FarewellPrometheus\FarewellPrometheus_WwiseProject\.cache\Mac\SFX\Jungle_Birds_AMB_SFX_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Environment\JG1\JG1_Ambience_SFX\JG1_AMB_SFX\JG1_Birds_SFX\Jungle_Birds_AMB_SFX_03		311360
	367872868	Calendar_Handle_02_SFX	D:\Farewell_Prometheus\Farewell_Prometheus\FarewellPrometheus\FarewellPrometheus_WwiseProject\.cache\Mac\SFX\Calendar_Handle_02_SFX_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Element\VS1\Objects\VS1_Calendar_Handle_SFX\Calendar_Handle_02_SFX		144064
	373283471	Calendar_Handle_04_SFX	D:\Farewell_Prometheus\Farewell_Prometheus\FarewellPrometheus\FarewellPrometheus_WwiseProject\.cache\Mac\SFX\Calendar_Handle_04_SFX_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Element\VS1\Objects\VS1_Calendar_Handle_SFX\Calendar_Handle_04_SFX		240064
	382648824	Electric_Zap_01_SFX	D:\Farewell_Prometheus\Farewell_Prometheus\FarewellPrometheus\FarewellPrometheus_WwiseProject\.cache\Mac\SFX\Electric_Zap_01_SFX_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Environment\VS1\Beds\VS1_Ambience_SFX\VS1_AMB_SFX\VS1_Electric_Zaps_SFX\Electric_Zap_01_SFX		198720
	395800440	CL1_Lemur_03_AMB_SFX	D:\Farewell_Prometheus\Farewell_Prometheus\FarewellPrometheus\FarewellPrometheus_WwiseProject\.cache\Mac\SFX\CL1_Lemur_03_AMB_SFX_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Environment\CL1\CL1_Ambience_SFX\CL1_AMB_SFX\CL1_Lemurs_AMB_SFX\CL1_Lemur_03_AMB_SFX		384064
	413517149	CL1_Insects_03_AMB_SFX	D:\Farewell_Prometheus\Farewell_Prometheus\FarewellPrometheus\FarewellPrometheus_WwiseProject\.cache\Mac\SFX\CL1_Insects_03_AMB_SFX_D79FB2B7.wem		\Actor-Mixer Hierarchy\Default Work Unit\Environment\CL1\CL1_Ambience_SFX\CL1_AMB_SFX\CL1_Insects_03_AMB_SFX		5664064
	423986631	Jungle_Birds_AMB_SFX_11	D:\Farewell_Prometheus\Farewell_Prometheus\FarewellPrometheus\FarewellPrometheus_WwiseProject\.cache\Mac\SFX\Jungle_Birds_AMB_SFX_11_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Environment\JG1\JG1_Ambience_SFX\JG1_AMB_SFX\JG1_Birds_SFX\Jungle_Birds_AMB_SFX_11		118848
	427999732	Jungle_Birds_AMB_SFX_08	D:\Farewell_Prometheus\Farewell_Prometheus\FarewellPrometheus\FarewellPrometheus_WwiseProject\.cache\Mac\SFX\Jungle_Birds_AMB_SFX_08_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Environment\JG1\JG1_Ambience_SFX\JG1_AMB_SFX\JG1_Birds_SFX\Jungle_Birds_AMB_SFX_08		290880
	438410619	Ship_Metal_Raking_SFX_04	D:\Farewell_Prometheus\Farewell_Prometheus\FarewellPrometheus\FarewellPrometheus_WwiseProject\.cache\Mac\SFX\Ship_Metal_Raking_SFX_04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Environment\VS1\Beds\VS1_Ambience_SFX\VS1_AMB_SFX\VS1_Metallic_Rakes_SFX\Ship_Metal_Raking_SFX_04		1523776
	453477331	Calendar_Handle_03_SFX	D:\Farewell_Prometheus\Farewell_Prometheus\FarewellPrometheus\FarewellPrometheus_WwiseProject\.cache\Mac\SFX\Calendar_Handle_03_SFX_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Element\VS1\Objects\VS1_Calendar_Handle_SFX\Calendar_Handle_03_SFX		192064
	493050855	Jungle_Birds_AMB_SFX_09	D:\Farewell_Prometheus\Farewell_Prometheus\FarewellPrometheus\FarewellPrometheus_WwiseProject\.cache\Mac\SFX\Jungle_Birds_AMB_SFX_09_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Environment\JG1\JG1_Ambience_SFX\JG1_AMB_SFX\JG1_Birds_SFX\Jungle_Birds_AMB_SFX_09		143424
	498944890	Computer_button_hover_8kHz_03_SFX	D:\Farewell_Prometheus\Farewell_Prometheus\FarewellPrometheus\FarewellPrometheus_WwiseProject\.cache\Mac\SFX\Computer_button_hover_8kHz_03_SFX_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Element\VS1\Computer\Button\VS1_Button_Hover_SFX\Computer_button_hover_8kHz_03_SFX		100528
	499212742	Volga_P1_Dial_08-01	D:\Farewell_Prometheus\Farewell_Prometheus\FarewellPrometheus\FarewellPrometheus_WwiseProject\.cache\Mac\Voices\English(US)\Volga_P1_Dial_08-01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Vocal\Phase_1\Volga\Volga_Dial_P1\Volga_P1_Dial_08\Volga_P1_Dial_08-01		228416
	499475101	CL1_Wind_Gust_04_AMB_SFX	D:\Farewell_Prometheus\Farewell_Prometheus\FarewellPrometheus\FarewellPrometheus_WwiseProject\.cache\Mac\SFX\CL1_Wind_Gust_04_AMB_SFX_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Environment\CL1\CL1_Ambience_SFX\CL1_AMB_SFX\CL1_Wind_Gusts_AMB_SFX\CL1_Wind_Gust_04_AMB_SFX		960064
	509023897	Volga_P1_Dial_05-03	D:\Farewell_Prometheus\Farewell_Prometheus\FarewellPrometheus\FarewellPrometheus_WwiseProject\.cache\Mac\Voices\English(US)\Volga_P1_Dial_05-03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Vocal\Phase_1\Volga\Volga_Dial_P1\Volga_P1_Dial_05\Volga_P1_Dial_05-03		660928
	515493871	VS1_Computer_processing_SFX	D:\Farewell_Prometheus\Farewell_Prometheus\FarewellPrometheus\FarewellPrometheus_WwiseProject\.cache\Mac\SFX\Computer_processing_SFX_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Element\VS1\Computer\VS1_Computer_processing_SFX		3342400
	522560959	Volga_P1_Dial_08-03	D:\Farewell_Prometheus\Farewell_Prometheus\FarewellPrometheus\FarewellPrometheus_WwiseProject\.cache\Mac\Voices\English(US)\Volga_P1_Dial_08-03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Vocal\Phase_1\Volga\Volga_Dial_P1\Volga_P1_Dial_08\Volga_P1_Dial_08-03		638016
	551593222	VS2_Robot_Scan_SFX	D:\Farewell_Prometheus\Farewell_Prometheus\FarewellPrometheus\FarewellPrometheus_WwiseProject\.cache\Mac\SFX\Robot_Scan_SFX_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Element\VS2\VS2_Robot_Scan_SFX		427072
	566675852	Electric_Zap_02_SFX	D:\Farewell_Prometheus\Farewell_Prometheus\FarewellPrometheus\FarewellPrometheus_WwiseProject\.cache\Mac\SFX\Electric_Zap_02_SFX_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Environment\VS1\Beds\VS1_Ambience_SFX\VS1_AMB_SFX\VS1_Electric_Zaps_SFX\Electric_Zap_02_SFX		278592
	571969060	Beep_03_SFX	D:\Farewell_Prometheus\Farewell_Prometheus\FarewellPrometheus\FarewellPrometheus_WwiseProject\.cache\Mac\SFX\Beep_03_SFX_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Environment\VS1\Beds\VS1_Ambience_SFX\VS1_AMB_SFX\VS1_Beeps_SFX\Beep_03_SFX		10560
	572746147	Volga_P1_Dial_08-02	D:\Farewell_Prometheus\Farewell_Prometheus\FarewellPrometheus\FarewellPrometheus_WwiseProject\.cache\Mac\Voices\English(US)\Volga_P1_Dial_08-02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Vocal\Phase_1\Volga\Volga_Dial_P1\Volga_P1_Dial_08\Volga_P1_Dial_08-02		398656
	576359891	Volga_P1_Dial_05-02	D:\Farewell_Prometheus\Farewell_Prometheus\FarewellPrometheus\FarewellPrometheus_WwiseProject\.cache\Mac\Voices\English(US)\Volga_P1_Dial_05-02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Vocal\Phase_1\Volga\Volga_Dial_P1\Volga_P1_Dial_05\Volga_P1_Dial_05-02		286448
	579876913	Volga_P1_Dial_03-01	D:\Farewell_Prometheus\Farewell_Prometheus\FarewellPrometheus\FarewellPrometheus_WwiseProject\.cache\Mac\Voices\English(US)\Volga_P1_Dial_03-01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Vocal\Phase_1\Volga\Volga_Dial_P1\Volga_P1_Dial_03\Volga_P1_Dial_03-01		139908
	598820659	JG1_Bush_Rustle_03_AMB_SFX	D:\Farewell_Prometheus\Farewell_Prometheus\FarewellPrometheus\FarewellPrometheus_WwiseProject\.cache\Mac\SFX\JG1_Bush_Rustle_03_AMB_SFX_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Environment\JG1\JG1_Ambience_SFX\JG1_AMB_SFX\JG1_Bushes_Rustles_SFX\JG1_Bush_Rustle_03_AMB_SFX		480064
	607439749	Volga_P1_Dial_02-01	D:\Farewell_Prometheus\Farewell_Prometheus\FarewellPrometheus\FarewellPrometheus_WwiseProject\.cache\Mac\Voices\English(US)\Volga_P1_Dial_02-01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Vocal\Phase_1\Volga\Volga_Dial_P1\Volga_P1_Dial_02\Volga_P1_Dial_02-01		316970
	630330714	Paper_Put_Back_SFX	D:\Farewell_Prometheus\Farewell_Prometheus\FarewellPrometheus\FarewellPrometheus_WwiseProject\.cache\Mac\SFX\Paper_Handle_04_SFX_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Element\VS1\Objects\VS1_Post-it_Handle_SFX\Post-It_Put_Back\Paper_Put_Back_SFX		45376
	630372981	Volga_P1_Dial_07-02	D:\Farewell_Prometheus\Farewell_Prometheus\FarewellPrometheus\FarewellPrometheus_WwiseProject\.cache\Mac\Voices\English(US)\Volga_P1_Dial_07-02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Vocal\Phase_1\Volga\Volga_Dial_P1\Volga_P1_Dial_07\Volga_P1_Dial_07-02		289088
	633798380	Computer_Right_Password_SFX	D:\Farewell_Prometheus\Farewell_Prometheus\FarewellPrometheus\FarewellPrometheus_WwiseProject\.cache\Mac\SFX\Computer_Good_Password_SFX_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Element\VS1\Computer\Password\Computer_Right_Password_SFX		290884
	651215527	Stasis	D:\Farewell_Prometheus\Farewell_Prometheus\FarewellPrometheus\FarewellPrometheus_WwiseProject\.cache\Mac\SFX\Stasis_D79FB2B7.wem		\Interactive Music Hierarchy\Music\Ship_Music\Stasis\Stasis		6912064
